,element,GW,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_missed,yellow_cards,red_cards,bonus,bps,influence,creativity,threat,ict_index,open_play_crosses,big_chances_created,clearances_blocks_interception,recoveries,key_passes,tackles,attempted_passes,completed_passes,big_chances_missed,errors_leading_to_goal,errors_leading_to_goal_attempt,tackled,offside,target_missed,fouls,dribbles,total_points,threshold
785,234,10,45,0,0,0,0,0,0,0,0,0,-4,0.0,0.8,36.0,3.6,0,0,0,0,0,0,9,5,1,0,0,0,2,2,0,0,1,0
786,234,11,90,0,0,1,0,0,0,0,0,0,-2,7.4,2.1,53.0,6.3,0,0,2,1,0,1,14,8,2,0,0,1,3,0,1,0,2,0
787,234,12,90,0,0,1,0,0,0,0,0,0,13,8.4,35.1,26.0,7.0,1,1,0,4,3,1,10,6,0,0,0,1,1,1,0,0,2,0
788,234,13,34,1,0,0,0,0,0,0,0,3,28,36.2,11.8,25.0,7.3,0,0,1,1,1,0,7,5,0,0,0,0,0,0,0,0,8,1
789,234,14,71,1,0,1,0,0,0,0,0,2,30,38.4,2.7,19.0,6.0,0,0,1,1,0,0,7,6,0,0,0,3,1,0,0,1,8,1
790,234,15,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,234,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,234,17,90,0,0,0,1,0,0,0,0,0,3,10.4,0.3,40.0,5.1,0,0,0,1,0,0,14,3,1,0,0,0,0,0,1,1,2,0
793,234,18,83,1,0,1,0,0,0,0,0,3,32,42.6,5.3,37.0,8.5,1,0,3,2,0,0,11,6,0,0,0,2,1,0,0,0,9,1
794,234,19,87,0,1,0,1,0,0,1,0,0,10,20.4,16.3,41.0,7.8,1,1,1,1,1,0,10,4,1,0,0,1,1,0,2,0,4,0
795,235,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,235,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,235,3,2,0,0,0,0,0,0,0,0,0,3,0.0,1.0,0.0,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
798,235,4,14,0,0,0,0,0,0,0,0,0,5,5.0,3.3,0.0,0.8,0,0,3,1,0,1,3,2,0,0,0,1,0,0,0,0,1,0
799,235,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,235,6,5,0,0,0,0,0,0,0,0,0,3,3.0,0.3,7.0,1.0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0
801,235,7,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,235,8,4,0,0,0,0,0,0,0,0,0,3,0.2,0.3,0.0,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
803,235,9,15,0,0,0,0,0,0,0,0,0,2,0.2,0.8,4.0,0.5,0,0,0,0,0,0,6,5,0,0,0,1,0,0,0,0,1,0
804,235,10,10,0,0,0,0,0,0,0,0,0,0,3.0,0.5,21.0,2.5,0,0,0,0,0,0,2,2,0,0,0,1,2,0,0,0,1,0
805,235,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,235,12,6,0,0,0,0,0,0,0,0,0,2,0.0,1.2,4.0,0.3,0,0,0,1,0,0,7,6,0,0,0,0,0,1,0,0,1,0
807,235,13,69,0,0,0,1,0,0,0,0,0,6,6.2,0.8,23.0,3.0,0,0,0,1,0,2,15,9,0,0,0,3,1,0,1,1,2,0
808,235,14,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,235,15,18,0,1,0,0,0,0,0,0,0,12,17.2,12.0,2.0,3.1,0,0,0,0,1,0,6,5,0,0,0,1,0,0,0,0,4,0
810,235,16,11,0,0,0,0,0,0,0,0,0,-4,0.0,1.2,4.0,0.5,0,0,0,0,0,0,7,6,1,0,0,3,0,0,1,0,1,0
811,235,17,1,0,0,0,0,0,0,0,0,0,3,0.0,0.3,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
812,235,18,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,235,19,2,0,0,0,0,0,0,0,0,0,3,0.2,0.3,0.0,0.1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0
814,236,1,90,0,0,0,2,0,0,0,0,0,2,1.4,4.9,28.0,3.4,0,0,0,1,0,1,18,17,0,0,0,4,1,0,1,0,2,0
815,236,2,8,0,0,0,0,0,0,0,0,0,4,3.0,11.2,0.0,1.4,0,0,0,1,1,0,3,3,0,0,0,1,0,0,0,1,1,0
816,236,3,66,0,1,0,1,0,0,0,0,0,15,1.6,3.5,6.0,1.1,0,0,0,3,0,1,17,11,0,0,0,2,0,0,2,1,5,0
817,236,4,29,0,0,0,0,0,0,0,0,0,3,3.2,10.8,6.0,2.0,0,0,0,1,1,0,4,2,0,0,0,0,0,0,1,0,1,0
818,236,5,29,0,1,0,1,0,0,0,0,0,10,16.0,15.6,0.0,3.2,1,0,0,1,1,0,6,5,0,0,0,1,0,0,3,0,4,0
819,236,6,76,1,1,0,1,0,0,0,0,3,48,55.2,49.7,21.0,12.6,0,1,0,9,4,0,33,25,0,0,0,3,0,1,0,1,12,1
820,236,7,90,0,0,1,0,0,0,0,0,0,9,8.2,9.2,9.0,2.6,0,0,0,3,0,2,37,26,0,0,0,4,0,0,0,0,2,0
821,236,8,66,0,1,0,1,0,0,0,0,0,16,19.6,26.6,2.0,4.8,0,0,1,1,2,0,23,15,0,0,0,1,0,0,0,0,5,0
822,236,9,60,0,0,0,1,0,0,0,0,0,4,4.6,3.8,27.0,3.5,0,0,1,2,0,0,16,11,0,0,0,3,0,0,0,1,2,0
823,236,10,60,0,0,0,1,0,0,0,0,0,0,0.0,2.8,25.0,2.5,0,0,0,0,0,1,13,9,1,0,0,0,2,1,2,0,2,0
824,236,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,236,12,30,0,0,0,0,0,0,1,0,0,-3,1.2,10.3,22.0,3.4,0,0,1,0,0,0,5,3,0,0,0,1,0,0,2,0,0,0
826,236,13,20,0,1,0,0,0,0,0,0,0,10,1.4,1.0,22.0,2.4,0,0,0,0,0,0,10,9,0,0,0,1,0,1,0,0,4,0
827,236,14,18,0,0,0,0,0,0,0,0,0,2,1.4,3.3,0.0,0.5,0,0,0,3,0,0,7,5,0,0,0,1,0,0,1,0,1,0
828,236,15,90,0,0,0,1,0,0,0,0,0,2,7.0,21.6,21.0,5.0,0,0,0,2,2,0,14,12,1,0,0,2,1,0,0,0,2,0
829,236,16,55,0,0,0,1,0,0,0,0,0,4,1.6,2.0,2.0,0.6,0,0,0,2,0,0,11,10,0,0,0,0,1,0,0,2,1,0
830,236,17,17,0,0,0,0,0,0,0,0,0,6,2.2,13.6,0.0,1.6,0,1,0,0,1,0,5,3,0,0,0,1,0,0,0,0,1,0
831,236,18,6,0,0,0,0,0,0,0,0,0,0,0.0,0.1,1.0,0.0,0,0,0,1,0,0,4,2,0,0,0,2,1,1,0,1,1,0
832,236,19,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,257,1,68,0,1,1,0,0,0,0,0,0,23,22.6,29.5,15.0,6.7,0,1,0,1,2,0,35,28,0,0,0,1,0,1,1,2,5,0
834,257,2,90,0,0,1,0,0,0,0,0,0,11,8.0,17.9,7.0,3.3,0,0,1,1,1,0,43,37,0,0,0,3,0,1,0,4,2,0
835,257,3,90,0,1,1,0,0,0,0,0,0,11,27.8,15.3,83.0,12.6,0,0,0,3,1,0,46,35,1,0,0,4,0,1,1,1,5,0
836,257,4,90,1,0,0,1,0,0,0,0,1,26,46.2,13.4,44.0,10.4,0,0,0,4,1,1,37,29,1,0,0,7,0,0,5,2,7,1
837,257,5,73,1,0,1,0,0,0,0,0,3,39,40.8,15.4,39.0,9.5,0,0,2,3,1,1,30,24,0,0,0,2,0,0,1,0,9,1
838,257,6,90,0,0,1,0,0,0,0,0,0,7,8.6,22.7,32.0,6.3,0,0,0,4,1,2,51,38,0,0,0,4,0,1,2,0,2,0
839,257,7,90,0,0,0,1,0,0,0,0,0,15,12.6,47.3,50.0,11.0,0,1,0,3,4,2,30,24,1,0,0,2,0,0,2,0,2,0
840,257,8,71,0,0,1,0,0,0,0,0,0,3,0.0,1.7,4.0,0.6,0,0,1,2,0,0,17,13,0,0,0,1,0,0,2,0,2,0
841,257,9,13,0,0,0,0,0,0,0,0,0,1,0.0,0.3,1.0,0.0,0,0,0,2,0,0,9,6,0,0,0,0,0,1,1,0,1,0
842,257,10,70,0,0,1,0,0,0,0,0,0,11,7.2,16.4,9.0,3.3,0,0,1,4,1,0,54,44,0,0,0,2,0,1,0,2,2,0
843,257,11,79,0,0,1,0,0,0,0,0,0,-4,0.0,2.1,22.0,1.9,0,0,0,3,0,0,18,15,1,0,0,5,0,2,1,0,2,0
844,257,12,90,0,0,1,0,0,0,0,0,0,16,17.6,59.6,19.0,9.6,0,1,0,2,5,0,50,46,0,0,0,3,0,0,1,0,2,0
845,257,13,90,1,1,1,0,0,0,0,0,3,46,43.6,17.5,60.0,12.1,0,0,3,6,1,0,41,36,0,0,0,0,1,1,1,2,12,1
846,257,14,83,0,0,1,0,0,0,0,0,0,8,3.2,13.5,17.0,3.4,0,1,0,2,1,1,27,24,0,0,0,2,0,2,1,1,2,0
847,257,15,24,1,0,0,0,0,0,0,0,2,31,38.2,11.5,35.0,8.5,0,0,1,1,1,0,18,16,0,0,0,0,0,0,1,1,7,1
848,257,16,80,0,2,1,0,0,0,0,0,1,31,24.4,21.8,9.0,5.5,0,0,2,6,1,0,38,33,0,0,0,1,0,0,1,1,9,1
849,257,17,90,0,0,0,1,0,0,0,0,0,9,11.4,20.3,115.0,14.7,0,0,2,5,1,1,70,59,0,0,0,3,0,3,2,2,2,0
850,257,18,75,0,0,1,0,0,0,0,0,0,11,6.4,12.3,18.0,3.7,0,0,0,3,0,0,57,50,0,0,0,3,0,0,0,3,2,0
851,257,19,68,0,0,1,0,0,0,0,0,0,6,7.0,19.8,23.0,5.0,0,0,0,4,1,0,37,29,0,0,0,3,0,0,2,1,2,0
852,259,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,259,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,259,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,259,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,259,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,259,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,259,7,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,259,8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,259,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,259,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,259,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,259,12,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,259,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,259,14,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,259,15,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,259,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,259,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,259,18,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,259,19,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,472,1,3,1,0,0,0,0,0,0,0,0,26,35.0,2.5,50.0,8.8,0,0,0,0,0,0,6,5,0,0,0,0,0,0,1,0,5,0
872,472,2,1,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
873,472,3,10,0,0,0,0,0,0,0,0,0,3,0.0,1.2,16.0,1.6,0,0,0,0,0,0,6,6,0,0,0,1,0,1,0,2,1,0
874,472,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,472,5,7,0,0,0,1,0,0,0,0,0,1,1.0,0.0,2.0,0.3,0,0,1,1,0,0,2,2,0,0,0,1,0,0,1,0,1,0
876,472,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,472,7,4,1,0,0,0,0,0,0,0,2,27,33.0,0.0,7.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
878,472,8,18,0,0,0,0,0,0,0,0,0,3,6.6,0.8,17.0,2.4,0,0,1,0,0,1,7,6,0,0,0,2,0,0,0,0,1,0
879,472,9,90,0,0,1,0,0,0,1,0,0,5,5.4,37.8,9.0,5.2,0,0,0,3,3,0,41,30,0,0,0,3,1,2,0,2,1,0
880,472,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,472,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,472,12,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,472,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,472,14,15,0,0,0,0,0,0,0,0,0,5,5.6,14.3,10.0,3.0,1,0,0,0,1,0,3,3,0,0,0,1,0,0,0,1,1,0
885,472,15,90,0,0,0,1,0,0,0,0,0,6,6.2,15.2,17.0,3.8,0,0,0,2,1,0,32,22,0,0,0,0,1,0,0,0,2,0
886,472,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,472,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,472,18,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,472,19,21,0,0,0,0,0,0,0,0,0,5,2.6,3.3,20.0,2.6,0,0,0,1,0,1,12,11,0,0,0,0,0,0,0,0,1,0
890,543,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,543,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,543,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,543,12,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,543,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,543,14,6,1,0,0,0,0,0,0,0,1,27,32.0,0.0,40.0,7.2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,6,1
896,543,15,65,0,1,0,1,0,0,0,0,0,13,18.0,23.3,2.0,4.3,0,0,0,0,2,0,13,11,0,0,0,3,1,0,0,0,5,0
897,543,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,543,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,543,18,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,543,19,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,280,1,78,0,0,1,0,0,0,0,0,0,4,8.2,29.6,39.0,7.7,0,0,1,2,2,1,22,18,1,0,0,1,1,1,0,0,2,0
902,280,2,75,3,1,0,1,0,0,0,0,3,82,100.8,14.1,119.0,23.4,0,0,0,1,1,0,22,18,0,0,0,4,1,3,0,2,20,1
903,280,3,90,0,0,0,1,0,0,0,0,0,3,6.6,38.4,37.0,8.2,0,0,0,0,3,1,23,23,0,0,0,5,1,3,1,2,2,0
904,280,4,90,0,1,0,1,0,0,0,0,1,23,24.4,49.1,39.0,11.3,0,1,1,1,4,0,36,33,0,0,0,5,1,2,0,3,6,1
905,280,5,53,0,2,0,0,0,0,0,0,0,24,20.6,21.8,59.0,10.1,0,1,1,0,2,0,11,10,0,0,0,0,1,1,0,0,7,1
906,280,6,60,1,0,1,0,0,0,0,0,0,36,42.0,14.8,115.0,17.2,0,0,1,1,1,0,32,28,0,0,0,2,0,0,1,1,6,1
907,280,7,65,1,0,1,0,0,0,0,0,2,30,29.6,4.4,91.0,12.5,0,0,0,0,0,0,29,25,0,0,0,0,0,3,0,3,8,1
908,280,8,65,0,0,1,0,0,0,1,0,0,-1,0.0,0.6,2.0,0.1,0,0,0,2,0,0,11,7,0,0,0,4,0,0,0,0,1,0
909,280,9,65,1,0,1,0,0,0,0,0,0,22,38.8,18.0,86.0,14.3,0,0,0,0,1,0,23,19,3,0,0,1,0,2,0,0,6,1
910,280,10,70,0,0,1,0,0,0,0,0,0,-2,1.6,4.3,32.0,3.8,0,0,0,4,0,0,14,13,1,0,0,1,2,1,2,0,2,0
911,280,11,90,1,2,0,1,0,0,1,0,2,55,78.2,49.8,77.0,20.5,0,1,2,3,4,2,40,34,1,0,0,6,0,2,3,4,13,1
912,280,12,74,1,0,0,1,0,0,0,0,1,32,38.0,15.4,45.0,9.8,0,0,0,2,1,1,26,23,0,0,0,3,0,1,1,1,7,1
913,280,13,80,0,0,1,0,0,0,0,0,0,8,1.6,19.6,8.0,2.9,0,0,1,5,1,0,38,32,0,0,0,2,2,1,0,1,2,0
914,280,14,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,280,15,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,280,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,280,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,280,18,40,0,0,0,1,0,0,0,0,0,3,0.2,1.8,6.0,0.8,0,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,1,0
919,280,19,90,0,1,0,2,0,0,1,0,0,5,16.2,16.4,24.0,5.7,0,1,0,4,1,0,25,21,1,0,0,3,2,3,1,0,4,0
920,281,1,11,0,0,0,0,0,0,0,0,0,1,0.2,0.7,0.0,0.1,0,0,0,1,0,0,6,5,0,0,0,2,0,0,0,0,1,0
921,281,2,90,1,0,0,1,0,0,0,0,1,40,59.0,60.5,117.0,23.7,0,1,1,4,5,1,35,31,2,0,0,3,0,1,1,3,7,1
922,281,3,28,0,0,0,0,0,0,0,0,0,1,5.4,10.9,17.0,3.3,0,0,0,1,1,0,7,6,1,0,0,0,0,0,0,0,1,0
923,281,4,57,0,0,0,1,0,0,0,0,0,-1,4.2,3.7,72.0,8.0,0,0,0,2,0,0,13,9,1,0,0,0,0,0,1,0,1,0
924,281,5,36,0,0,0,0,0,0,0,0,0,0,6.0,12.0,40.0,5.8,0,1,1,1,1,0,6,5,1,0,0,1,1,2,0,0,1,0
925,281,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,281,7,24,0,0,0,0,0,0,0,0,0,3,4.2,23.4,2.0,3.0,0,0,0,1,2,0,9,7,0,0,0,2,0,0,0,0,1,0
927,281,8,24,0,0,0,0,0,0,0,0,0,-1,1.2,1.6,6.0,0.9,0,0,0,0,0,0,4,3,0,0,0,3,2,0,1,2,1,0
928,281,9,24,0,0,0,0,0,0,0,0,0,-1,5.4,0.8,70.0,7.6,0,0,0,1,0,0,7,3,1,0,0,1,0,0,0,0,1,0
929,281,10,1,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
930,281,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,281,12,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,281,13,9,0,1,0,0,0,0,0,0,0,13,18.4,12.7,8.0,3.9,0,0,0,0,1,0,11,10,0,0,0,1,0,0,0,1,4,0
933,281,14,76,0,0,0,1,0,0,0,0,0,2,2.0,5.3,75.0,8.2,0,0,1,3,0,0,27,20,1,0,0,0,1,2,1,2,2,0
934,281,15,88,0,1,0,1,0,0,0,0,0,10,18.2,18.0,61.0,9.7,0,1,0,2,1,0,25,23,1,0,0,3,3,1,0,1,5,0
935,281,16,37,0,0,0,1,0,0,0,0,0,2,4.4,1.8,31.0,3.7,0,0,0,0,0,1,8,6,0,0,0,3,0,1,0,1,1,0
936,281,17,90,2,0,0,1,0,0,0,0,3,59,74.8,29.4,44.0,14.8,0,0,0,2,2,1,40,29,0,0,0,3,2,0,0,1,13,1
937,281,18,90,0,0,0,3,0,0,0,0,0,-3,0.2,1.4,30.0,3.2,0,0,1,2,0,0,16,12,1,0,0,3,1,1,1,0,2,0
938,281,19,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,305,1,66,0,0,1,0,0,0,0,0,0,13,11.0,5.8,0.0,1.7,0,0,4,3,0,3,20,17,0,0,0,1,1,0,0,0,2,0
940,305,2,45,0,0,0,0,0,0,0,0,0,0,2.6,1.7,4.0,0.8,0,0,0,1,0,0,14,11,0,0,0,3,0,0,1,1,1,0
941,305,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,305,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944,305,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,305,7,33,1,0,0,1,0,0,0,0,0,27,36.8,7.0,25.0,6.9,1,0,0,2,0,0,16,13,0,0,0,2,0,0,0,1,5,0
946,305,8,66,0,0,0,2,0,0,0,0,0,-5,0.0,5.3,14.0,1.8,0,0,1,0,0,0,18,11,2,0,0,3,0,2,0,0,2,0
947,305,9,84,0,1,0,1,0,0,0,0,0,15,25.6,13.5,10.0,4.9,0,0,6,3,1,0,18,12,0,0,0,2,0,0,3,0,5,0
948,305,10,64,0,0,1,0,0,0,0,0,0,-2,3.2,3.0,21.0,2.7,0,0,0,0,0,0,14,11,1,0,0,3,1,0,1,0,2,0
949,305,11,34,1,0,0,0,0,0,1,0,1,22,37.8,21.8,55.0,11.5,0,0,1,1,2,0,9,8,1,0,0,4,0,0,0,0,5,0
950,305,12,72,0,0,0,2,0,0,0,0,0,5,3.0,10.7,0.0,1.4,0,0,1,2,1,0,13,9,0,0,0,2,0,0,1,1,2,0
951,305,13,30,0,0,0,0,0,0,0,0,0,3,3.6,2.8,18.0,2.4,0,0,0,1,0,0,16,14,0,0,0,0,0,0,0,0,1,0
952,305,14,76,0,2,0,2,0,0,1,0,0,28,37.8,52.4,13.0,10.3,0,1,0,2,4,0,32,24,0,0,0,2,0,1,2,3,7,1
953,305,15,90,0,0,0,2,0,0,0,0,0,8,11.8,32.6,16.0,6.0,0,0,0,1,2,1,20,15,0,0,0,1,0,0,2,1,2,0
954,305,16,83,1,2,0,1,0,0,0,0,2,46,79.6,35.2,81.0,19.6,0,0,1,7,3,0,34,27,1,0,0,7,0,1,1,3,14,1
955,305,17,90,0,0,0,3,0,0,0,0,0,8,12.6,1.3,9.0,2.3,0,0,3,4,0,2,20,16,0,0,0,4,0,0,1,1,2,0
956,305,18,78,1,0,0,1,0,0,0,0,0,21,31.8,14.3,54.0,10.0,0,0,1,0,1,0,23,21,0,0,0,3,0,1,4,1,6,1
957,305,19,90,0,0,0,1,0,0,0,0,0,5,11.8,41.8,56.0,11.0,1,1,0,3,3,0,26,16,0,0,0,7,0,1,3,2,2,0
